# B1: the subjunctive, organised by what triggers it.
# Columns: id	spanish	english	level	topics	note	register	address	regions	passage	speaker	skills
#
# Leave the id off a new row — omit the column entirely, do not leave it empty:
# a leading tab shifts every field one place left.
#
# Why this file is arranged by trigger rather than by topic. The subjunctive is
# not a meaning a learner can aim at; `sea` says nothing on its own about time,
# doubt or politeness. It is there because a word in front of it put it there.
# So the unit of learning is the pair — `quiero que` + form, `para que` + form —
# and grouping by pair is what lets a learner meet one trigger eight times in
# eight different sentences instead of eight triggers once each.
#
# The order is roughly the order these are worth teaching in: wanting something
# of another person first, because it is the one an English speaker already
# expresses with an infinitive and therefore gets wrong; then hoping, advising,
# doubting, reacting, purpose, future time; and the negative command last,
# because it is the one that looks like a tense the learner already has.
001788	Guardo el archivo para que no se pierda.	I save the file so that it does not get lost.	b1	technology							state-a-purpose
001789	Ahorro para que mis hijos puedan estudiar.	I am saving so that my children can study.	b1	money,family							state-a-purpose
001790	Lo escribo para que quede claro.	I am writing it down so that it is clear.	b1	communication							state-a-purpose
001791	Bajamos la temperatura para que gastemos menos energía.	We turn the temperature down so we use less energy.	b1	environment,home							state-a-purpose
001792	Te aviso para que no llegues tarde.	I am letting you know so you are not late.	b1	communication,time							state-a-purpose
001793	Firmamos el contrato para que todo sea legal.	We sign the contract so that everything is above board.	b1	work							state-a-purpose
001794	Uso una aplicación para que no se me olvide nada.	I use an app so that I do not forget anything.	b1	technology							state-a-purpose
001795	Cuando llegues, llámame.	When you arrive, call me.	b1	communication,travel	«Cuando llego» is a habit; «cuando llegue» is a single arrival still ahead. English uses one form for both.						talk-about-a-future-moment
001796	Te lo digo cuando tenga la respuesta.	I will tell you when I have the answer.	b1	communication							talk-about-a-future-moment
001797	Hablamos cuando termines el proyecto.	We will talk when you finish the project.	b1	work							talk-about-a-future-moment
001798	Antes de que firmes, lee el horario.	Before you sign, read the hours.	b1	work							talk-about-a-future-moment
001799	Cuando cobre, pago la factura.	When I get paid, I will pay the bill.	b1	money							talk-about-a-future-moment
001800	Mientras no haya una solución, no cambia nada.	As long as there is no solution, we carry on as we are.	b1	core							talk-about-a-future-moment
001801	Aunque sea complicado, vale la pena.	Even if it is complicated, it is worth it.	b1	core	«Aunque» takes the indicative for a fact and the subjunctive for a concession: «aunque es tarde» admits it is; «aunque sea tarde» does not.						concede-a-point
001802	Aunque no estés de acuerdo, es la decisión de todos.	Even if you do not agree, it is the decision of all of us.	b1	core							concede-a-point
001803	Aunque el puesto sea temporal, da experiencia.	Even if the post is temporary, it gives you experience.	b1	work							concede-a-point
001804	Aunque el programa sea gratuito, tiene anuncios.	Even if the app is free, it has adverts.	b1	technology,news							concede-a-point
001805	Aunque sea difícil, quiero intentarlo.	Even if it is hard, I want to try.	b1	core							concede-a-point
001806	No te preocupes por la factura.	Do not worry about the bill.	b1	money,feelings	The affirmative is «preocúpate», the negative «no te preocupes». Two different forms, and only the negative is the subjunctive.						make-a-complaint
001807	No compartas la contraseña con nadie.	Do not share the password with anyone.	b1	technology							give-advice
001808	No gastes todo el presupuesto en una semana.	Do not spend the whole budget in one week.	b1	money							give-advice
001809	No te quejes sin proponer una solución.	Do not complain without proposing a solution.	b1	communication,core							give-advice
001810	No dudes en avisarme.	Do not hesitate to let me know.	b1	communication							give-advice
001811	No tires el plástico a la basura.	Do not throw plastic in the bin.	b1	environment							give-advice
001812	No firmes nada que no entiendas.	Do not sign anything you do not understand.	b1	work,money							give-advice
001813	No se preocupe, lo arreglamos hoy.	Do not worry, we will fix it today.	b1	core		formal	usted				make-a-complaint
001814	No olvides guardar el archivo.	Do not forget to save the file.	b1	technology							give-advice
001815	No pierdas la oportunidad.	Do not miss the chance.	b1	core							give-advice
