# Natural alternatives for communicative moves, plus the connected situations
# that teach them. These remain ordinary sentence items; the mission catalog
# groups them into a response palette without storing an exercise in content.
# Columns: id	spanish	english	level	topics	note	register	address	regions	passage	speaker	skills
# Leave the id off a new row — omit the column entirely, do not leave it empty:
# a leading tab shifts every field one place and the build reads a speaker as a
# skill. The build assigns an id and writes it back.

# ── Conocer a alguien (model dialogue) ────────────────────────────────────────
000723	Hola, soy Elena, la nueva vecina. ¿Cómo estás?	Hi, I'm Elena, the new neighbour. How are you?	a1	greetings,home		colloquial	tu		saludo-vecina	Elena	greet-someone,ask-about-wellbeing
000724	Mucho gusto, Elena.	Nice to meet you, Elena.	a1	greetings		colloquial	tu		saludo-vecina	Luis	greet-someone
000738	Hoy estoy más o menos. ¿Y tú?	I'm so-so today. And you?	a1	feelings		colloquial	tu		saludo-vecina	Luis	respond-to-wellbeing
000725	Bien, gracias. Estoy un poco cansada.	Fine, thanks. I'm a little tired.	a1	feelings		colloquial	tu		saludo-vecina	Elena	respond-to-wellbeing
001007	¿Y de dónde eres, Elena?	And where are you from, Elena?	a1	social,questions		colloquial	tu		saludo-vecina	Luis	ask-about-origin
001008	Soy de Italia, pero vivo en España desde niña.	I am from Italy, but I have lived in Spain since I was a child.	a1	social,city		colloquial	tu		saludo-vecina	Elena	say-where-youre-from,say-where-you-are-based
001009	¿Y te gusta vivir en esta ciudad?	And do you like living in this city?	a1	social,city,questions		colloquial	tu		saludo-vecina	Luis	react-with-interest
001010	Sí, mucho. La gente es amable y hay mucho que hacer.	Yes, a lot. The people are kind and there's a lot to do.	a1	social,city		colloquial	tu		saludo-vecina	Elena	say-if-you-like-a-place
001011	¿Trabajas aquí cerca?	Do you work near here?	a1	social,work,questions		colloquial	tu		saludo-vecina	Luis	ask-what-someone-does
001012	Soy profesora de música. Doy clases por la tarde.	I'm a music teacher. I give classes in the afternoon.	a1	social,work,music		colloquial	tu		saludo-vecina	Elena	say-what-you-do
001013	¡Qué bien! ¿Y qué haces en tu tiempo libre?	How nice! And what do you do in your free time?	a1	social,questions		colloquial	tu		saludo-vecina	Luis	react-with-interest,ask-about-free-time
001014	Bailo y cocino mucho. Los domingos veo películas.	I dance and cook a lot. On Sundays I watch films.	a1	social,entertainment		colloquial	tu		saludo-vecina	Elena	talk-about-free-time
000726	Tienes que descansar. Nos vemos pronto.	You need to rest. See you soon.	a1	greetings,feelings		colloquial	tu		saludo-vecina	Luis	close-friendly-exchange
000727	Gracias, nos vemos.	Thanks, see you.	a1	greetings		colloquial	tu		saludo-vecina	Elena	close-friendly-exchange

# ── Response palette: natural answers to «¿Cómo estás?» ──────────────────────
000728	Estoy genial.	I'm doing great.	a1	feelings	Very positive and energetic.	colloquial	tu				respond-to-wellbeing
000729	Todo bien.	Everything's good.	a1	feelings	Casual and concise.	colloquial	tu				respond-to-wellbeing
000730	Bastante bien.	Quite well.	a1	feelings	Positive, but less emphatic.	neutral					respond-to-wellbeing
000731	Más o menos.	So-so.	a1	feelings	Neither especially good nor bad.	neutral					respond-to-wellbeing
000732	Regular.	Not great.	a1	feelings	A common concise answer meaning things could be better.	neutral					respond-to-wellbeing
000733	Estoy cansada.	I'm tired.	a1	feelings	Feminine speaker form; use cansado for a masculine speaker.	neutral					respond-to-wellbeing
000791	Hoy estoy algo cansado.	I'm a little tired today.	a1	feelings	A gently softened tired answer for a masculine speaker.	neutral					respond-to-wellbeing
000734	Estoy un poco triste.	I'm a little sad.	a1	feelings	An honest, gently softened negative answer.	neutral					respond-to-wellbeing
000735	No estoy muy bien.	I'm not doing very well.	a1	feelings	A clear negative answer that can invite concern.	neutral					respond-to-wellbeing

# ── Response palette: ordering at a café ─────────────────────────────────────
000739	Un café solo, por favor.	A black coffee, please.	a1	restaurant,food-drink	Short, polite and direct.	neutral					order-food-drink
000740	Quiero un café con leche, por favor.	I'd like a coffee with milk, please.	a1	restaurant,food-drink	A dependable full request with quiero.	neutral					order-food-drink
000741	Para mí, un té con leche.	For me, a tea with milk.	a1	restaurant,food-drink	Natural when ordering as part of a group.	neutral					order-food-drink
000742	Voy a tomar un zumo de naranja.	I'll have an orange juice.	a1	restaurant,food-drink	A common way to make your choice.	neutral					order-food-drink
000743	Un agua, por favor.	A water, please.	a1	restaurant,food-drink	A minimal everyday order.	neutral					order-food-drink
000744	Quiero un café sin leche.	I'd like a coffee without milk.	a1	restaurant,food-drink	Useful for removing an ingredient.	neutral					order-food-drink
000745	Un té, pero sin azúcar.	A tea, but without sugar.	a1	restaurant,food-drink	Adds a simple preference with pero.	neutral					order-food-drink
000746	De momento, solo un café.	For now, just a coffee.	a1	restaurant,food-drink	Gently indicates that you may add something later.	neutral					order-food-drink

# ── Response palette: asking for a destination ───────────────────────────────
000747	Perdón, ¿dónde está la farmacia?	Excuse me, where is the pharmacy?	a1	travel,city	Polite and direct.	formal	usted				ask-for-directions
000748	Disculpe, ¿dónde está la estación?	Excuse me, where is the station?	a1	travel,city	Slightly more formal with disculpe.	formal	usted				ask-for-directions
000749	¿Dónde está el centro, por favor?	Where is the town centre, please?	a1	travel,city	The courtesy comes at the end.	neutral					ask-for-directions
000750	Perdone, busco el museo.	Excuse me, I'm looking for the museum.	a1	travel,city	States the goal instead of asking a direct question.	formal	usted				ask-for-directions
000751	¿Sabe dónde está el banco?	Do you know where the bank is?	a1	travel,city	A softer indirect question.	formal	usted				ask-for-directions
000752	¿Cómo llego a la plaza?	How do I get to the square?	a1	travel,city	Asks for the route rather than only the location.	neutral					ask-for-directions
000753	¿La parada de autobús está cerca?	Is the bus stop nearby?	a1	travel,city	Useful when you already know it is in the area.	neutral					ask-for-directions
000754	Necesito ir al hotel. ¿Por dónde voy?	I need to get to the hotel. Which way do I go?	a1	travel,city	Explains the destination and asks for a route.	neutral					ask-for-directions

# ── Response palette: saying what you want in a clothes shop ─────────────────
000755	Busco una camisa blanca.	I'm looking for a white shirt.	a1	shopping,clothes,colours	A straightforward item-and-colour request.	neutral					seek-clothing-item
000756	Quiero una chaqueta azul.	I'd like a blue jacket.	a1	shopping,clothes,colours	Direct and easy to adapt.	neutral					seek-clothing-item
000757	Necesito unos pantalones negros.	I need some black trousers.	a1	shopping,clothes,colours	Uses necesito when the item is a need.	neutral					seek-clothing-item
000758	Estoy buscando un vestido verde.	I'm looking for a green dress.	a1	shopping,clothes,colours	A natural ongoing-search expression.	neutral					seek-clothing-item
000759	¿Tiene esta camisa en rojo?	Do you have this shirt in red?	a1	shopping,clothes,colours	Keeps the item and changes the colour.	formal	usted				seek-clothing-item
000760	¿Hay una talla más grande?	Is there a larger size?	a1	shopping,clothes	Asks for a different fit without repeating the item.	neutral					seek-clothing-item
000761	Solo estoy mirando, gracias.	I'm just looking, thank you.	a1	shopping	A polite way to decline help.	neutral					seek-clothing-item
000762	Busco algo cómodo para el trabajo.	I'm looking for something comfortable for work.	a1	shopping,clothes,work	Describes the quality and purpose instead of naming an item.	neutral					seek-clothing-item

# ── Response palette: confirming a hotel stay ────────────────────────────────
000763	Sí, tengo una reserva.	Yes, I have a reservation.	a1	travel	The simplest confirmation.	neutral					give-stay-details
000764	Sí, una habitación doble para una noche.	Yes, a double room for one night.	a1	travel,numbers	Gives room type and duration together.	neutral					give-stay-details
000765	Tengo una habitación individual para dos noches.	I have a single room for two nights.	a1	travel,numbers	A full stay description without sí.	neutral					give-stay-details
000766	La reserva está a nombre de López.	The reservation is under the name López.	a1	travel	Gives the name the receptionist needs.	neutral					give-stay-details
000767	Es para tres noches.	It's for three nights.	a1	travel,numbers	A concise answer to a duration question.	neutral					give-stay-details
000768	Somos dos personas.	There are two of us.	a1	travel,numbers	Clarifies the number of guests.	neutral					give-stay-details
000769	Tengo una habitación con desayuno.	I have a room with breakfast.	a1	travel,food-drink	Clarifies an included option.	neutral					give-stay-details
000770	No tengo reserva. ¿Hay una habitación libre?	I don't have a reservation. Is there a room available?	a1	travel	Handles the useful unscripted case of arriving without a booking.	neutral					give-stay-details

# ── Response palette: reacting to a suggestion ───────────────────────────────
000771	Sí, buena idea.	Yes, good idea.	a1	social	Simple positive acceptance.	colloquial	tu				respond-to-suggestion
000772	Perfecto, me apetece.	Perfect, I feel like it.	a1	social	Warm and enthusiastic acceptance.	colloquial	tu				respond-to-suggestion
000773	Vale, vamos.	Okay, let's go.	a1	social	Casual and decisive.	colloquial	tu				respond-to-suggestion
000774	Sí, pero un poco más tarde.	Yes, but a little later.	a1	social,time	Accepts while changing one detail.	colloquial	tu				respond-to-suggestion
000775	Prefiero ir al parque.	I'd prefer to go to the park.	a1	social	Offers an alternative rather than rejecting the plan.	colloquial	tu				respond-to-suggestion
000776	Hoy no puedo.	I can't today.	a1	social	A clear practical refusal.	colloquial	tu				respond-to-suggestion
000777	Lo siento, ya tengo planes.	Sorry, I already have plans.	a1	social	Declines politely and gives a reason.	colloquial	tu				respond-to-suggestion
000778	Quizá otro día.	Maybe another day.	a1	social	Keeps the relationship open after declining.	colloquial	tu				respond-to-suggestion
000779	No me apetece mucho.	I don't really feel like it.	a1	social	A softer personal refusal.	colloquial	tu				respond-to-suggestion
000780	¿Y si vamos al cine?	What if we go to the cinema?	a1	social,entertainment	Responds with a different suggestion.	colloquial	tu				respond-to-suggestion

# ── Response palette: describing a real morning ──────────────────────────────
000781	Normalmente me despierto a las siete.	I normally wake up at seven.	a1	daily-routine,clock	A simple time anchor with a frequency word.	neutral					describe-routine-actions
000782	Primero me ducho.	First I take a shower.	a1	daily-routine	Begins a sequence clearly.	neutral					describe-routine-actions
000783	Después me visto.	Afterwards I get dressed.	a1	daily-routine	Adds the next action.	neutral					describe-routine-actions
000784	Desayuno café y fruta.	I have coffee and fruit for breakfast.	a1	daily-routine,food-drink	Personalises the routine with breakfast.	neutral					describe-routine-actions
000785	Por la mañana leo las noticias.	In the morning I read the news.	a1	daily-routine	Adds a habitual activity.	neutral					describe-routine-actions
000786	Preparo el desayuno en la cocina.	I make breakfast in the kitchen.	a1	daily-routine,food-drink,home	Adds both an action and a place.	neutral					describe-routine-actions
000787	A las ocho salgo de casa.	At eight I leave home.	a1	daily-routine,clock	Connects an action to a time.	neutral					describe-routine-actions
000788	Voy al trabajo en autobús.	I go to work by bus.	a1	daily-routine,travel,work	Adds destination and transport.	neutral					describe-routine-actions
000789	Los domingos me levanto tarde.	On Sundays I get up late.	a1	daily-routine,days-of-week	Contrasts a weekend habit.	neutral					describe-routine-actions
000790	Antes de salir, limpio un poco la casa.	Before going out, I clean the house a little.	a1	daily-routine,home	Uses antes de to connect two events.	neutral					describe-routine-actions

# ── Decir en qué trabajas (palette options) ─────────────────────────────────
000849	Soy camarero en un restaurante.	I am a waiter in a restaurant.	a1	work	Names the job before the place.	neutral					say-what-you-do
000850	Trabajo en un hospital, con niños.	I work in a hospital, with children.	a1	work,health	Adds who you work with.	neutral					say-what-you-do
000851	Estudio y trabajo los fines de semana.	I study and work at weekends.	a1	work,school	For someone doing both.	neutral					say-what-you-do
000852	Trabajo en casa, con el ordenador.	I work at home, on the computer.	a1	work,home	Says where rather than what.	neutral					say-what-you-do
000853	No trabajo ahora, busco algo nuevo.	I'm not working now, I'm looking for something new.	a1	work	An honest answer when you are between jobs.	neutral					say-what-you-do
000854	Trabajo en una escuela, cerca de mi casa.	I work in a school, near my house.	a1	work,school	Adds how near it is.	neutral					say-what-you-do
000855	Tengo dos trabajos, pero me gusta uno más.	I have two jobs, but I like one more.	a1	work	Says more than the question asked.	neutral					say-what-you-do
000856	Soy profesora de español para extranjeros.	I am a Spanish teacher for foreigners.	a1	work,language	A precise job, feminine speaker.	neutral					say-what-you-do

# ── Decir dónde vives (palette options) ─────────────────────────────────────
000857	Vivo en el centro, en un piso alto.	I live in the centre, in a flat high up.	a1	home,city	Says the area and the kind of home.	neutral					say-where-you-live,say-where-you-are-based
000858	Vivo con dos amigos en un piso grande.	I live with two friends in a big flat.	a1	home,social	Says who you live with.	neutral					say-where-you-live
000859	Vivo en una casa, fuera de la ciudad.	I live in a house, outside the city.	a1	home,city	For a home away from the centre.	neutral					say-where-you-live,say-where-you-are-based
000860	Vivo solo, en un piso muy pequeño.	I live alone, in a very small flat.	a1	home	Masculine speaker; sola for a feminine one.	neutral					say-where-you-live
000861	Vivo con mi familia, cerca del río.	I live with my family, near the river.	a1	home,family	Adds a landmark instead of a street.	neutral					say-where-you-live
000862	Ahora vivo en Madrid, pero soy de un pueblo.	I live in Madrid now, but I'm from a village.	a1	home,city	Separates where you live from where you are from.	neutral					say-where-you-live,say-where-you-are-based
000863	Vivo encima de una tienda, en una calle ruidosa.	I live above a shop, on a noisy street.	a1	home,city	A detail that says how it feels to live there.	neutral					say-where-you-live
000864	Vivo en el mismo piso desde hace diez años.	I have lived in the same flat for ten years.	a2	home,time	Says how long, with desde hace.	neutral					say-where-you-live,say-where-you-are-based

# ── Pedir un billete (palette options) ──────────────────────────────────────
000961	Un billete para Barcelona, por favor.	One ticket to Barcelona, please.	a1	travel	Short and direct, with the destination first.	neutral					ask-for-a-ticket
000962	Quiero dos billetes para Madrid.	I would like two tickets to Madrid.	a1	travel,numbers	Says how many at the same time.	neutral					ask-for-a-ticket
000963	Necesito un billete de ida y vuelta.	I need a return ticket.	a1	travel	Names the fare instead of the destination.	neutral					ask-for-a-ticket
000964	¿Me da un billete para el próximo tren?	Could you give me a ticket for the next train?	a1	travel	Asks for whatever leaves soonest.	neutral					ask-for-a-ticket
000965	Voy a Sevilla, ¿cuánto es el billete?	I am going to Seville, how much is the ticket?	a1	travel,numbers	Puts the price question first.	neutral					ask-for-a-ticket
000966	Un billete de autobús para hoy, por favor.	One bus ticket for today, please.	a1	travel,time	Says which day it is for.	neutral					ask-for-a-ticket
000967	Somos tres y vamos al aeropuerto.	There are three of us and we are going to the airport.	a1	travel,numbers	For a group, without the word billete at all.	neutral					ask-for-a-ticket
000968	Perdón, ¿este billete vale para el metro?	Excuse me, is this ticket valid for the metro?	a1	travel,city	When you already have one and are unsure.	neutral					ask-for-a-ticket

# ── Pedir una cantidad (palette options) ────────────────────────────────────
000969	Un kilo de patatas, por favor.	A kilo of potatoes, please.	a1	shopping,food-drink	The everyday weight request.	neutral					ask-for-a-quantity
000970	Medio kilo de queso, no más.	Half a kilo of cheese, no more.	a1	shopping,food-drink	Half, with a limit made clear.	neutral					ask-for-a-quantity
000971	Tres manzanas y dos plátanos.	Three apples and two bananas.	a1	shopping,numbers	Counted rather than weighed.	neutral					ask-for-a-quantity
000972	Un poco de fruta para dos días.	A little fruit for two days.	a1	shopping,food-drink	Vague on purpose, and perfectly natural.	neutral					ask-for-a-quantity
000973	Dos botellas de agua, las grandes.	Two bottles of water, the big ones.	a1	shopping,food-drink	Adds which size.	neutral					ask-for-a-quantity
000974	¿Me pone un kilo de naranjas?	Could you get me a kilo of oranges?	a1	shopping,food-drink	The question form a market stall expects.	neutral					ask-for-a-quantity
000975	Solo una barra de pan, gracias.	Just one loaf of bread, thank you.	a1	shopping,food-drink	Small, with the courtesy at the end.	neutral					ask-for-a-quantity
000976	Quiero lo mismo que la semana pasada.	I want the same as last week.	a2	shopping,time	For a stall you go back to.	neutral					ask-for-a-quantity

# ── Presentar a alguien (palette options) ───────────────────────────────────
000977	Este es mi hermano, se llama Pablo.	This is my brother, his name is Pablo.	a1	family	Relationship first, then the name.	neutral					introduce-a-person
000978	Ella es mi amiga Lucía, del trabajo.	She is my friend Lucía, from work.	a1	family,work	Says where you know them from.	neutral					introduce-a-person
000979	Te presento a mi padre.	Let me introduce you to my father.	a1	family	The set phrase for making an introduction.	neutral					introduce-a-person
000980	Son mis abuelos, viven con nosotros.	They are my grandparents, they live with us.	a1	family,home	Two people at once, plus a detail.	neutral					introduce-a-person
000981	Es mi vecina, la señora Gómez.	She is my neighbour, Mrs Gómez.	a1	family,home	A more formal name for an older person.	neutral					introduce-a-person
000982	Este chico es mi hijo, el pequeño.	This boy is my son, the little one.	a1	family	Distinguishes one child from another.	neutral					introduce-a-person
000983	Es mi novia, estudiamos juntos.	She is my girlfriend, we study together.	a1	family,school	Says what you share rather than who they are.	neutral					introduce-a-person
000984	No la conoces: es mi tía de México.	You don't know her: she is my aunt from Mexico.	a1	family	Anticipates that the other person will not know them.	neutral					introduce-a-person

# ── Response palette: saying where you are from ──────────────────────────────
001015	Soy de Grecia.	I'm from Greece.	a1	social,city	The shortest complete answer.	neutral					say-where-youre-from
001016	Soy griego, de Atenas.	I'm Greek, from Athens.	a1	social,city	Nationality first, then the city.	neutral					say-where-youre-from
002998	Soy griega, de Atenas.	I'm Greek, from Athens.	a1	social,city	Nationality first, then the city.	neutral					say-where-youre-from
001017	Soy de una ciudad pequeña, cerca de Berlín.	I'm from a small city, near Berlin.	a1	social,city	Places a town nobody knows next to one they do.	neutral					say-where-youre-from
001018	Mi familia es italiana, pero yo soy de aquí.	My family is Italian, but I'm from here.	a1	social,family	Separates your family's origin from your own.	neutral					say-where-youre-from
001019	Nací en Italia y vivo aquí desde niño.	I was born in Italy and have lived here since I was a child.	a1	social,city	Uses nací for where you were born.	neutral					say-where-youre-from
001020	Soy de Madrid, pero ahora vivo fuera.	I'm from Madrid, but I live away now.	a1	social,city	For when you have moved away from it.	neutral					say-where-youre-from
001021	Soy extranjero. No soy de aquí.	I'm a foreigner. I'm not from here.	a1	social	Plain, and useful when the place needs no name.	neutral					say-where-youre-from

# ── Response palette: where you live now ─────────────────────────────────────
001022	Vivo en Alemania desde hace dos años.	I have lived in Germany for two years.	a1	social,city	Says how long, with desde hace.	neutral					say-where-you-are-based
001023	Vivo aquí, pero trabajo en otra ciudad.	I live here, but I work in another city.	a1	social,work	Separates home from workplace.	neutral					say-where-you-are-based
001024	No vivo aquí. Estoy de vacaciones.	I don't live here. I'm on holiday.	a1	social,travel	For when you are only visiting.	neutral					say-where-you-are-based
001025	Vivo cerca, a diez minutos de aquí.	I live nearby, ten minutes from here.	a1	social,place	Answers with a distance instead of a name.	neutral					say-where-you-are-based

# ── Response palette: whether you like it there ──────────────────────────────
001026	Me encanta vivir aquí.	I love living here.	a1	social,feelings	Warmer than me gusta.	neutral					say-if-you-like-a-place
001027	Me gusta, pero hace mucho frío en invierno.	I like it, but it's very cold in winter.	a1	social,weather	Positive, with an honest reservation.	neutral					say-if-you-like-a-place
001028	Es una ciudad tranquila y muy bonita.	It's a quiet and very pretty city.	a1	social,city	Describes the place instead of your feeling.	neutral					say-if-you-like-a-place
001029	Sí, pero mi familia está muy lejos.	Yes, but my family is very far away.	a1	social,family	Says what living there costs you.	neutral					say-if-you-like-a-place
001030	Prefiero mi país, la verdad.	I prefer my own country, to be honest.	a1	social,feelings	Honest and negative without being rude.	neutral					say-if-you-like-a-place
001031	No mucho. Es una ciudad muy grande para mí.	Not much. It's a very big city for me.	a1	social,city	A clear no, with a reason.	neutral					say-if-you-like-a-place
001032	Sí, aquí hay mucho trabajo y buena comida.	Yes, there's plenty of work and good food here.	a1	social,work	Two concrete reasons instead of a feeling.	neutral					say-if-you-like-a-place

# ── Response palette: what you do in your free time ──────────────────────────
001033	Me gusta leer y escuchar música.	I like reading and listening to music.	a1	social,music	Two calm, dependable answers at once.	neutral					talk-about-free-time
001034	Hago deporte tres veces por semana.	I do sport three times a week.	a1	social,sport	Adds how often.	neutral					talk-about-free-time
001035	Salgo con mis amigos los fines de semana.	I go out with my friends at weekends.	a1	social,entertainment	Says who with, and when.	neutral					talk-about-free-time
001036	Veo muchas películas en casa.	I watch a lot of films at home.	a1	social,entertainment	A quiet answer, and a very common one.	neutral					talk-about-free-time
001037	Me encanta cocinar para mi familia.	I love cooking for my family.	a1	social,food-drink	Something you do for other people.	neutral					talk-about-free-time
001038	Corro por el parque por la mañana.	I run in the park in the morning.	a1	social,sport	Says where, and when.	neutral					talk-about-free-time
001039	No tengo mucho tiempo libre, la verdad.	I don't have much free time, to be honest.	a1	social	An honest answer when the true one is none.	neutral					talk-about-free-time

# ── Response palette: asking where someone is from ───────────────────────────
001040	¿Y tú, de dónde eres?	And you, where are you from?	a1	social,questions	Returns the question.	colloquial	tu				ask-about-origin
